"signature__source","signature__version","count","fields","data__001","data__002","data__003","data__004","data__005","data__006","data__007","data__008","data__009","data__010","data__011"
"","","","","2020 HT8","2","2458966.064385177","2020-Apr-26 13:33","0.000986088299111155","0.000983169368124664","0.000989007055234235","19.9878681224922","19.852222360087","00:01","28.6"
"","","","","2020 JA","4","2458973.333725176","2020-May-03 20:01","0.00159798538310552","0.00159460649868581","0.00160136415505539","20.2766045341085","20.1942044482338","< 00:01","27.2"
"","","","","2020 JG","4","2458970.318162788","2020-Apr-30 19:38","0.00142950747472471","0.00142368179493003","0.00143533213526997","13.217868641651","13.0760935660551","< 00:01","25.8"
"","","","","2020 JJ","3","2458974.003145869","2020-May-04 12:05","8.95978759447433e-05","8.94490618786109e-05","8.97468889049335e-05","14.3572480018827","12.1100856733462","< 00:01","30.00"
"","","","","2020 JN","2","2458974.640310336","2020-May-05 03:22","0.00166557099848427","0.00166367805001002","0.00166746391775539","21.9121082267433","21.8389791060539","< 00:01","27.4"
"","","","","2020 JV38","1","2458974.571345601","2020-May-05 01:43","0.00140213485545776","0.00139637377271244","0.00140789471969136","11.7810236209956","11.618602068751","< 00:01","27.55"
"","","","","2020 KF5","3","2458998.032636233","2020-May-28 12:47","0.00164925744566244","0.00164634330600948","0.00165217131269515","10.8588503532102","10.7090384701566","< 00:01","29.4"
"","","","","2020 LD","12","2459005.849233527","2020-Jun-05 08:23","0.00204816489867271","0.0020475561500234","0.00204877364794385","27.1446684808059","27.0967010135897","< 00:01","22.4"
"","","","","2020 OY4","5","2459058.729363800","2020-Jul-28 05:30","0.000277396177822458","0.000277207928155714","0.00027758440732067","12.3913711418914","11.5903165070289","< 00:01","30.35"
"","","","","2020 PW2","5","2459075.684126798","2020-Aug-14 04:25","0.0018668692668443","0.00186562101371067","0.0018681174805681","10.7679201539796","10.6345481787409","< 00:01","28.8"
"","","","","2020 PY2","12","2459082.478445291","2020-Aug-20 23:29","0.0023418833350605","0.0023377657792391","0.00234600077610034","16.8019754139378","16.7341231161554","< 00:01","26.5"
"","","","","2020 PX5","3","2459072.864592509","2020-Aug-11 08:45","0.00152567705284826","0.00152285650007707","0.00152849728799213","10.2864845881935","10.1152813489235","< 00:01","29.56"
"","","","","2020 QF2","4","2459079.570116657","2020-Aug-18 01:41","0.0014019308742898","0.00139896123498133","0.00140490011179592","10.8425482129128","10.6658190137674","< 00:01","27.9"
"","","","","2020 QY2","3","2459082.492860127","2020-Aug-20 23:50","0.000444683681783228","0.000444454801911852","0.000444912554134848","18.919756529016","18.6003623817724","< 00:01","31.20"
"","","","","2020 RF3","4","2459106.784180491","2020-Sep-14 06:49","0.000629007397546975","0.00062837302023362","0.000629641740662849","17.1600813339141","16.9114274578281","< 00:01","28.5"
"","","","","2020 RE5","2","2459102.201703265","2020-Sep-09 16:50","0.0016394557183745","0.00163480606030806","0.00164410507898547","17.037777203219","16.9421193546106","00:03","29.09"
"","","","","2020 RG10","2","2459102.981531993","2020-Sep-10 11:33","0.000908766364775061","0.000906642916077489","0.000910889600846745","13.3738212386252","13.1527619364435","00:03","28.8"
"","","","","2020 SZ2","2","2459111.677481007","2020-Sep-19 04:16","0.00244894553829864","0.00244252268974077","0.00245536770791707","11.0023309959231","10.902993425036","< 00:01","29.4"
"","","","","2020 SQ4","2","2459119.253705596","2020-Sep-26 18:05","0.00236326129811112","0.00234794221317121","0.00237857780645555","12.9281036187228","12.8405975687535","< 00:01","28.91"
"","","","","2020 SN5","3","2459117.032906523","2020-Sep-24 12:47","0.00134727602909985","0.00134217431674052","0.00135237697540071","13.4603509915642","13.3126139834063","< 00:01","28.12"
"","","","","2020 TA","7","2459123.963025623","2020-Oct-01 11:07","0.00147513181076411","0.0014711618130876","0.00147910133634582","11.9070107314476","11.7543342664048","00:02","25.5"
